date,code,open,high,low,close,preclose,volume,amount,pctChg,emotion
2021/5/14,sh.000001,3436.0919,3490.6437,3422.5649,3490.3762,3429.5361,33698230900,4.11117E+11,1.774004,0.1098317
2021/5/17,sh.000001,3490.4091,3530.5055,3490.1438,3517.6158,3490.3762,32213596900,4.24477E+11,0.78042,0.108938498
2021/5/18,sh.000001,3520.6488,3529.0144,3510.862,3529.0144,3517.6158,27130855800,3.36029E+11,0.324043,0.099231763
2021/5/19,sh.000001,3521.1097,3521.1097,3503.8151,3510.9647,3529.0144,27832111700,3.49973E+11,-0.511466,0.126617066
2021/5/20,sh.000001,3500.8773,3517.7399,3486.0662,3506.9444,3510.9647,32600933300,3.90355E+11,-0.114507,0.108372071
2021/5/21,sh.000001,3510.8353,3518.3769,3479.6744,3486.5569,3506.9444,28382628500,3.56026E+11,-0.581347,0.089854433
2021/5/24,sh.000001,3486.2711,3498.3037,3469.8746,3497.2821,3486.5569,28950924200,3.67182E+11,0.307616,0.093339707
2021/5/25,sh.000001,3502.539,3584.5774,3502.4429,3581.3418,3497.2821,34124112700,4.72214E+11,2.403572,0.138188755
2021/5/26,sh.000001,3586.8388,3603.4881,3585.3695,3593.357,3581.3418,34198028800,4.55831E+11,0.335494,0.276146632
2021/5/27,sh.000001,3585.7337,3626.3584,3579.2601,3608.8507,3593.357,30955148600,4.29004E+11,0.431176,0.098944096
2021/5/28,sh.000001,3610.7668,3622.1801,3582.358,3600.7844,3608.8507,34920883000,4.52445E+11,-0.223514,0.089568231
2021/5/31,sh.000001,3600.0702,3615.6568,3580.6524,3615.4773,3600.7844,33152377000,4.49694E+11,0.408047,0.111322822
2021/6/1,sh.000001,3608.5978,3626.0737,3581.9115,3624.7138,3615.4773,35281141300,4.71663E+11,0.255471,0.089708412
2021/6/2,sh.000001,3626.3283,3629.2896,3584.5955,3597.1379,3624.7138,34855842000,4.54678E+11,-0.760775,0.087276265
2021/6/3,sh.000001,3595.4215,3618.5067,3584.2054,3584.2121,3597.1379,35423303100,4.43507E+11,-0.359336,0.090478432
2021/6/4,sh.000001,3565.4716,3618.8001,3561.8907,3591.8447,3584.2121,33089303800,4.35281E+11,0.212951,0.081659382
2021/6/7,sh.000001,3597.1413,3600.3759,3581.8988,3599.541,3591.8447,30371867700,4.3222E+11,0.214272,0.102258032
2021/6/8,sh.000001,3598.7527,3621.5227,3563.2503,3580.1063,3599.541,30449147000,4.43162E+11,-0.539922,0.179104144
2021/6/9,sh.000001,3576.8015,3598.7082,3572.6364,3591.3965,3580.1063,29832329600,4.03236E+11,0.315359,0.100120157
2021/6/10,sh.000001,3587.5282,3624.3433,3584.1332,3610.859,3591.3965,31817480800,4.42117E+11,0.54192,0.082203983
2021/6/11,sh.000001,3614.1134,3614.4038,3587.1491,3589.7481,3610.859,36055497000,4.95373E+11,-0.58465,0.081846154
2021/6/15,sh.000001,3587.4658,3592.9465,3547.187,3556.559,3589.7481,34916856600,4.44719E+11,-0.924552,0.08555408
