date,code,open,high,low,close,preclose,volume,amount,pctChg,emotion
2020/9/21,sz.399001,-0.207675824,-0.198457158,-0.19165892,-0.210217879,-0.193941904,-0.501498308,-0.596032973,-0.544560432,-0.624786565
2020/9/22,sz.399001,-0.226688555,-0.24069446,-0.219261194,-0.257267004,-0.207983682,-0.684651877,-0.851586549,-0.704810879,-0.757372475
2020/9/23,sz.399001,-0.240005862,-0.277840204,-0.243381596,-0.300210747,-0.217234016,-1.05199497,-0.950013753,0.39303397,-0.535797726
2020/9/24,sz.399001,-0.253735679,-0.307550175,-0.263299787,-0.329671224,-0.236460159,-0.758247557,-0.942257932,-1.569915875,-0.905114417
2020/9/25,sz.399001,-0.266435947,-0.31285804,-0.269616051,-0.321203942,-0.273766081,-1.568462332,-1.482819272,-0.069524716,1.604983043
2020/9/28,sz.399001,-0.270755144,-0.30044116,-0.261569614,-0.289979737,-0.310117361,-1.811278915,-1.618292106,-0.337564215,-1.038428358
2020/9/29,sz.399001,-0.271665546,-0.299344209,-0.249155915,-0.271508125,-0.342868288,-1.791652504,-1.564942813,0.68369396,-0.156247205
2020/9/30,sz.399001,-0.241357603,-0.26168914,-0.20824495,-0.2231653,-0.332233995,-1.802954625,-1.590877743,-0.021307958,2.599951802
2020/10/9,sz.399001,-0.148907959,-0.121816462,-0.114318758,-0.086150208,-0.231142004,-1.053716841,-0.747555427,1.942991869,0.202455496
2020/10/12,sz.399001,-0.031846056,0.029722627,-0.000875322,0.052577669,-0.09059881,0.267530942,0.512152893,2.073703587,-0.455161861
2020/10/13,sz.399001,0.083389411,0.098345623,0.110852909,0.101755938,0.051329228,-0.334043696,-0.005350196,0.389662731,0.157941335
2020/10/14,sz.399001,0.164061627,0.122625552,0.18623043,0.106987474,0.154581079,-0.310416726,-0.005006489,-0.583522676,-0.461347829
2020/10/15,sz.399001,0.163983753,0.131113842,0.177065727,0.102510276,0.160594501,-0.625667686,-0.351141785,-0.383324369,-0.354487998
